id,gender,subCategory,articleType,baseColour,season,year,usage,link,company,location,fabric,fit,location_encoded,gender_encoded
10658,Women,Topwear,Tops,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b6d9cf368b9fa4d275dcdab01ad15734_images.jpg,Doodle,Goa,polyester,wrap,5,4
40128,Girls,Topwear,Tops,Orange,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/90cf8ee58032dbda3bb4f048621eb015_images.jpg,Gini,Shimla,lace,wrap,13,1
9062,Men,Topwear,Shirts,Pink,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/884b25159eec2ffa2ad282cf9463f8e4_images.jpg,Mark,Ahmedabad,viscose,regular,0,2
23648,Men,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8f6d85c46ffabdb603f44e5afbed6ecd_images.jpg,Disney,Mumbai,modal,regular,12,2
12933,Men,Topwear,Tshirts,Green,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/392e8ea55a35f115b02fcc3fb11393e4_images.jpg,Classic,Goa,viscose,slim,5,2
9250,Men,Topwear,Shirts,Red,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/8db40bacdf406c9d23cafe899bc1befc_images.jpg,Mark,Bhopal,polyester,regular,2,2
8382,Girls,Topwear,Tshirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/52f6936ed0d2fa4736209c5a24e26081_images.jpg,Doodle,Kochi,nylon,slim,9,1
30851,Women,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/999034fbb2107eb3b716c3957bd692f4_images.jpg,Fabindia,Guwahati,khadi,loose,6,4
26934,Women,Dress,Dresses,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0f4beb9e6ece9936d6e7bbebb1843845_images.jpg,Jealous,Delhi,fabric_unknown,regular,4,4
15118,Men,Bottomwear,Trousers,Black,Fall,2013.0,Formal,http://assets.myntassets.com/v1/images/style/properties/45a30308655bff7245712b361e3b2970_images.jpg,Arrow,Jaipur,wool,tailored,8,2
12759,Women,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d13e53b9f61c0c9b497a1615d425c199_images.jpg,Spykar,Srinagar,denim,bootcut,14,4
35947,Men,Topwear,Shirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7ff02b9461087d72a9214544e83fe3a8_images.jpg,Flying,Shimla,cotton,regular,13,2
18263,Women,Topwear,Kurtas,Yellow,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/1d3da8bda78b6d2218d581dbd1bb1276_images.jpg,Aneri,Bangalore,wool,layered,1,4
9634,Men,Topwear,Shirts,White,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/2de5edda874ac2fd49d221e22fe78c20_images.jpg,Indigo,Hyderabad,nylon,regular,7,2
48513,Women,Topwear,Tops,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/44b242581628e25fc0144de2af18d9fc_images.jpg,French,Ahmedabad,polyester,wrap,0,4
10832,Men,Topwear,Tshirts,Green,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0dca695da2e1cf1ff96a0009c84aab3c_images.jpg,Wrangler,Goa,viscose,slim,5,2
59653,Women,Saree,Sarees,Green,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/FNF-Green---Pink-Evening-Wear-Sari_1779a9c5aa7a8f49e6fba1463c9cc87a_images.jpg,FNF,Chennai,georgette,bridal,3,4
4917,Women,Topwear,Tops,Pink,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/391ca8805c30c40bdd92de2a5036d6d9_images.jpg,Gini,Jaipur,viscose,off-shoulder,8,4
52089,Women,Topwear,Tshirts,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/24a81a54d15a89f41a2be1b4c775fdf3_images.jpg,Myntra,Hyderabad,modal,regular,7,4
4319,Unisex,Topwear,Tshirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1d19395a992830cd6a8d7d1cc36b16c5_images.jpg,Tantra,Hyderabad,nylon,slim,7,3
19183,Men,Topwear,Shirts,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0d887fea51d79a595330ff9105e622f5_images.jpg,United,Bhopal,viscose,regular,2,2
9406,Men,Topwear,Tshirts,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/77599342f9598c74b1ccbb5190f77951_images.jpg,Puma,Ahmedabad,viscose,slim,0,2
3900,Women,Topwear,Tshirts,Pink,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8cf8c048455fe9f75cd27c3b6e5a8d4b_images.jpg,Disney,Kolkata,polyester,boxy,10,4
18297,Women,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/8eca29d5e88e0d8e4dba95894542994a_images.jpg,Aneri,Ahmedabad,rayon,asymmetric,0,4
6688,Women,Topwear,Tshirts,Black,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/07d313ec9c6dac1bf0e96188ea300c0b_images.jpg,UCB,Chennai,cotton,athletic,3,4
15588,Men,Topwear,Shirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/f94af2e7ea10a0b68194fb919a0c5dcf_images.jpg,Spykar,Chennai,spandex,regular,3,2
33278,Boys,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/40e9125037b469e4cfead36e346ce79a_images.jpg,Gini,Shimla,denim,bootcut,13,0
5831,Men,Topwear,Tshirts,Black,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/8e481e76a7b5b13fd88317995571b663_images.jpg,Puma,Hyderabad,nylon,slim,7,2
11128,Men,Bottomwear,Track Pants,Beige,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/110724ed3abf2ecb68860d90df11d2fa_images.jpg,Urban,Srinagar,blend,athletic,14,2
14668,Men,Topwear,Shirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/31ddc0dad53d3d22ad4fee7eb9664732_images.jpg,Basics,Hyderabad,modal,regular,7,2
25913,Women,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b7f7ce5b932da14bf02c65bef78e1f60_images.jpg,Femella,Kochi,fabric_unknown,regular,9,4
44924,Men,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1e85047e167a6e042302be3a4a6c8da8_images.jpg,Jack,Delhi,polyester,flared,4,2
32198,Men,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/4a066ad62ebc0b3be42288af128c685d_images.jpg,Fabindia,Kochi,linen,layered,9,2
19177,Men,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b4053ad6c63d828b0e70cd816247f958_images.jpg,United,Shimla,spandex,regular,13,2
16903,Men,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/519f52fd6d8f4dc701a84890e062991a_images.jpg,Status,Bangalore,cashmere,athletic,1,2
7568,Men,Topwear,Tshirts,Black,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/4a8b34c6034814c9e99f8cc03d8f4672_images.jpg,Nike,Hyderabad,nylon,slim,7,2
28630,Men,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/d43ec8fe2ba21e745607f36656f55c00_images.jpg,Nike,Kochi,spandex,jogger,9,2
18899,Women,Topwear,Tops,Maroon,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e767ac6fc1b0225589249e486534c563_images.jpg,Arrow,Bhopal,polyester,wrap,2,4
4789,Men,Topwear,Tshirts,Grey,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/88871daf13dfc376ff6f3986a11e9bb1_images.jpg,ADIDAS,Srinagar,cotton,athletic,14,2
57957,Women,Saree,Sarees,Multi,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Prafful-Multi-Coloured-Sari_be03c620f639f69182222376d3712d1e_images.jpg,Prafful,Srinagar,silk,designer,14,4
20039,Women,Bottomwear,Tights,Olive,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b3d4eb59d1ce58f5b0894f74ba0e2a34_images.jpg,United,Delhi,fabric_unknown,regular,4,4
24499,Women,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/01f9367ff10871af5129c7682a02d664_images.jpg,Mother,Kolkata,silk,anarkali,10,4
7930,Men,Topwear,Tshirts,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/10f220c080cb8a2d65b076bdb70109f6_images.jpg,Proline,Ahmedabad,viscose,slim,0,2
13815,Men,Topwear,Tshirts,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/202d8cf4983f12233667eb6c1e6b0d78_images.jpg,Proline,Guwahati,cotton,athletic,6,2
19721,Men,Topwear,Shirts,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/51381b9659f1a9349fcf6a0fee14f031_images.jpg,United,Bhopal,viscose,regular,2,2
34439,Women,Topwear,Tshirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5ef4122b3f6e01b4a9180c04b80b0a3c_images.jpg,Myntra,Mumbai,nylon,slim,12,4
46019,Women,Topwear,Kurtas,White,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/a98422bcd3d77efa4891a624eab7942f_images.jpg,Fabindia,Jaipur,wool,layered,8,4
25779,Men,Topwear,Suspenders,Black,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Black-Suspenders_2a714cdf9e938316c8724277446e746d_images.jpg,Arrow,Bhopal,fabric_unknown,regular,2,2
39326,Girls,Bottomwear,Leggings,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/359391f6a4b560ca2821952c86f2528d_images.jpg,Gini,Jaipur,fabric_unknown,regular,8,1
40983,Boys,Topwear,Tshirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/c7b223c669e7a5cded10f449878b520c_images.jpg,Gini,Guwahati,cotton,athletic,6,0
57108,Women,Topwear,Tops,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Off-White-Top_fc946c27647d89922ddab83c7d111f6e_images.jpg,Elle,Chennai,lace,wrap,3,4
39177,Women,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/dfbf52cf49af23f4027b19b176aeab57_images.jpg,Aneri,Delhi,linen,layered,4,4
25528,Women,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/2c243f70519d020e2cd384daaa3859aa_images.jpg,Wrangler,Kochi,modal,regular,9,4
7953,Men,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7d3d5d2e2cec445e93973c08e1f7158b_images.jpg,Puma,Bhopal,polyester,boxy,2,2
12198,Men,Topwear,Tshirts,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/393be276083cbde55cbf02d96072f8cd_images.jpg,Basics,Bhopal,viscose,slim,2,2
19570,Men,Topwear,Tshirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7e71fa597406056a66e48e5a029f29a2_images.jpg,United,Kolkata,polyester,boxy,10,2
6881,Women,Topwear,Tops,Peach,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b02cc79347495d77d3aa232168967461_images.jpg,Forever,Chennai,lace,wrap,3,4
46248,Women,Topwear,Tops,Teal,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/47b6ed9f2811ce22acd56739a71e5526_images.jpg,Fusion,Guwahati,cotton,off-shoulder,6,4
16538,Men,Topwear,Shirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/fa82ac41e4e3c6524a6bdc0566f147f7_images.jpg,Basics,Hyderabad,modal,regular,7,2
31128,Girls,Dress,Dresses,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/73bdd9b109c5648fb93b144ebc338f94_images.jpg,Gini,Delhi,fabric_unknown,regular,4,1
8315,Men,Topwear,Tshirts,Blue,Spring,2013.0,Casual,http://assets.myntassets.com/v1/images/style/properties/13f92e69b9260d63c964b8583b81c398_images.jpg,Wildcraft,Bhopal,viscose,slim,2,2
43508,Women,Dress,Dresses,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/657bd13033f4ebe08c104a54c15e0619_images.jpg,French,Kochi,fabric_unknown,regular,9,4
27871,Women,Topwear,Shirts,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/199a5527eaf5f4779bb674dc1014bca6_images.jpg,Scullers,Bangalore,modal,regular,1,4
58372,Men,Topwear,Tshirts,Beige,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Locomotive-Men-Beige-T-shirt_55ef4535000a1de2b74ac012c6486515_images.jpg,Locomotive,Bhopal,viscose,slim,2,2
39345,Men,Topwear,Tshirts,Blue,Fall,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Mr-Men-Blue-T-shirt_8fe0a68b1981d21ebce4c184fbd52809_images.jpg,Mr.,Chennai,spandex,oversized,3,2
27429,Women,Topwear,Tshirts,Pink,Winter,2015.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Jockey-Women-Pink-V-neck-T-Shirt_7850c268dae2c54233299b4acebc22a8_images.jpg,Jockey,Ahmedabad,viscose,slim,0,4
19326,Men,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/023e3e4eb6ee41f0e3e36d8c59f01b49_images.jpg,Myntra,Ahmedabad,cotton,cropped,0,2
23089,Men,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/50f2fa55d32aa63163de14cf4a570f98_images.jpg,Arrow,Delhi,wool,tailored,4,2
28461,Women,Bottomwear,Capris,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/fab1a3d3d4008fcbd3a726628eade9eb_images.jpg,Urban,Bhopal,linen,casual,2,4
4980,Women,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b791e8e0efd2b9b9b596e4e1100e4408_images.jpg,Palm,Lucknow,spandex,cargo,11,4
39721,Women,Topwear,Tops,Grey,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0945019ba57af5e25ea72223062a934c_images.jpg,Arrow,Guwahati,lace,wrap,6,4
25970,Women,Topwear,Tops,White,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b8d83c73dbdbae9ab0e3caac7481323c_images.jpg,Femella,Chennai,lace,wrap,3,4
33815,Men,Bottomwear,Trousers,Black,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/50ed1e6315e05b074501ba6a07f68fb2_images.jpg,Van,Bhopal,polyester,cropped,2,2
11379,Women,Topwear,Tops,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6ddb251281d71af06054a0a2180a8821_images.jpg,United,Srinagar,cotton,off-shoulder,14,4
33029,Women,Topwear,Kurtis,Off White,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/dee40da56472913e3369befe26d05454_images.jpg,Mother,Guwahati,georgette,anarkali,6,4
19114,Men,Topwear,Tshirts,White,Summer,2016.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Campbell-Men-Pack-of-3-Solid-Tshirts_600f0c9ef2a94539fc73d12466eca9dd_images.jpg,Campbell,Bangalore,modal,regular,1,2
2845,Men,Topwear,Tshirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/3c05bd4d400ae7d8f7c339137283dcef_images.jpg,Mr.Men,Kochi,modal,regular,9,2
22369,Men,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/85d5426d6af452bbac68b97d36b69759_images.jpg,Highlander,Srinagar,cotton,tailored,14,2
29781,Men,Bottomwear,Trousers,Charcoal,Summer,2013.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Basics-Men-Black-Trousers_933642c36815ba35cea488b6e5f624f5_images.jpg,Basics,Chennai,blend,wide-leg,3,2
18200,Women,Topwear,Sweaters,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1cf668ca7e11ab6158c19a0d7139684e_images.jpg,Jealous,Bhopal,polyester,fitted,2,4
9657,Men,Topwear,Shirts,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e0d997051832909858def314490bdb2c_images.jpg,Indigo,Bhopal,viscose,regular,2,2
8785,Women,Topwear,Jackets,Pink,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1d5f9c47ddc8f42deca41e8a17335847_images.jpg,Lotto,Lucknow,leather,bomber,11,4
54913,Men,Topwear,Sweatshirts,Beige,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Men-Printed-Beige-Sweatshirt_2b54014bcab43fa2a5e095450a6fd605_images.jpg,Do,Kolkata,blend,athletic,10,2
17248,Men,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6eeee342f3a63f61d1e5bc6f5caf9da7_images.jpg,U.S.,Bhopal,polyester,boxy,2,2
28495,Men,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/46c5307f4014314fd640a066bfa36a25_images.jpg,Urban,Lucknow,blend,athletic,11,2
29547,Men,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/c2afeae13eb2bf2f50138b881ebc1488_images.jpg,Classic,Kolkata,polyester,boxy,10,2
59630,Women,Saree,Sarees,Orange,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/FNF-Orange-Wedding-Collection-Sari_e2d5373eb2df32dd3da8d40da145b9c2_images.jpg,FNF,Kolkata,linen,designer,10,4
10851,Men,Topwear,Tshirts,Brown,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0d22c810101b6c61ce07bc9cbedb884b_images.jpg,Wrangler,Hyderabad,modal,regular,7,2
4974,Men,Topwear,Shirts,Yellow,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/007b347549bea975129058b00698d83f_images.jpg,Gini,Kolkata,polyester,regular,10,2
38607,Men,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b4e7bdb5b14872376cddaddb0633075b_images.jpg,Nike,Kolkata,polyester,boxy,10,2
45861,Women,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/4081e7e7d2ccc888b7ec80ae02de8606_images.jpg,Vishudh,Srinagar,khadi,loose,14,4
1608,Men,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/7e926cb094cf06c4d7bd2196b5b25bb8_images.jpg,Reebok,Lucknow,cotton,relaxed,11,2
9465,Men,Topwear,Shirts,White,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/67986bfa821772019e5d66ddd6ff0760_images.jpg,John,Hyderabad,nylon,regular,7,2
3963,Women,Topwear,Tops,Black,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b8ca3f420804f9237ea5751a21567ec8_images.jpg,Jealous,Lucknow,lace,wrap,11,4
40977,Boys,Topwear,Tshirts,Green,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/3afcff662537315d2576a28b607e4d52_images.jpg,Gini,Kolkata,viscose,slim,10,0
56812,Women,Topwear,Kurtis,Multi,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Multi-Coloured-Tunic_de9676a4ab7685a914dfe8a06a4720ba_images.jpg,Aneri,Ahmedabad,silk,anarkali,0,4
39183,Women,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/9f2b75ce4b48cd78937c6482c9e90225_images.jpg,Aneri,Bangalore,wool,layered,1,4
26359,Women,Topwear,Tops,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/40014fbb0362937401e076119468d633_images.jpg,Arrow,Ahmedabad,polyester,wrap,0,4
19584,Men,Topwear,Tshirts,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/2a8c6d377954a9cd75c31e7830b6cfd3_images.jpg,United,Guwahati,cotton,athletic,6,2
6875,Women,Dress,Dresses,Black,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/c910003f5aa065c54b4da010b2a673c2_images.jpg,Forever,Shimla,fabric_unknown,regular,13,4
12950,Men,Topwear,Shirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/86bc888e5b861af81f564e2e9f627299_images.jpg,Basics,Hyderabad,modal,regular,7,2
13882,Men,Topwear,Shirts,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/9e4f35e63b7dfc5640aa14434039590e_images.jpg,Scullers,Shimla,cotton,regular,13,2
6049,Men,Topwear,Tshirts,Black,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7be11118de3a6954a29b939923bc3910_images.jpg,UCB,Mumbai,nylon,slim,12,2
3709,Men,Topwear,Tshirts,Purple,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/aed4c6511ff36b951d20700a608301f8_images.jpg,Classic,Jaipur,nylon,slim,8,2
9233,Men,Topwear,Shirts,Blue,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/3cbeae03eff87d75f32668d8b2cc0489_images.jpg,Mark,Chennai,cotton,regular,3,2
26957,Women,Topwear,Shirts,Purple,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/68c39f47440cb294ec9049b94b23176d_images.jpg,Jealous,Kochi,nylon,regular,9,4
27885,Women,Topwear,Shirts,Blue,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/Scullers-For-Her-Women-Blue-Woven-Shirt_904960bbe8bbb52ba0c35ae8115910eb_images.jpg,Scullers,Mumbai,nylon,regular,12,4
30832,Women,Bottomwear,Churidar,Blue,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/4044abbe79e8e12cc1beca06fae7bdc8_images.jpg,Fabindia,Guwahati,fabric_unknown,regular,6,4
1862,Men,Topwear,Tshirts,Grey,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d6148296344abfd0cc84e4961735862e_images.jpg,Inkfruit,Hyderabad,nylon,slim,7,2
